STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,ME,Montenegro,2024,,1180,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,MK,North Macedonia,2015,,24040.00000000,,e,estimated,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,MK,North Macedonia,2016,,24190.00000000,,e,estimated,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,MK,North Macedonia,2017,,24910.00000000,,e,estimated,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,MK,North Macedonia,2018,,26880.00000000,,e,estimated,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,MK,North Macedonia,2019,,29550.00000000,,e,estimated,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,MK,North Macedonia,2020,,34370.00000000,,e,estimated,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,MK,North Macedonia,2021,,30700.00000000,,e,estimated,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,MK,North Macedonia,2022,,31310.00000000,,e,estimated,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,MK,North Macedonia,2023,,34840.00000000,,e,estimated,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,MK,North Macedonia,2024,,35970.00000000,,e,estimated,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,MT,Malta,2015,,2190,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,MT,Malta,2016,,2340,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,MT,Malta,2017,,2530,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,MT,Malta,2018,,2670,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,MT,Malta,2019,,2850,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,MT,Malta,2020,,3280,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,MT,Malta,2021,,3590,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,MT,Malta,2022,,3510,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,MT,Malta,2023,,3670,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,MT,Malta,2024,,4090,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,NL,Netherlands,2015,,6990,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,NL,Netherlands,2016,,7030,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,NL,Netherlands,2017,,7240,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,NL,Netherlands,2018,,7570,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,NL,Netherlands,2019,,8000,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,NL,Netherlands,2020,,8160,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,NL,Netherlands,2021,,8850,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,NL,Netherlands,2022,,9320,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,NL,Netherlands,2023,,9980,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,NL,Netherlands,2024,,10840,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,NO,Norway,2015,,94110,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,NO,Norway,2016,,97490,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,NO,Norway,2017,,100920,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,NO,Norway,2018,,104970,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,NO,Norway,2019,,109520,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,NO,Norway,2020,,111770,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,NO,Norway,2021,,120040,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,NO,Norway,2022,,127120,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,NO,Norway,2023,,134370,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,NO,Norway,2024,,141310,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,PL,Poland,2015,,4640,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,PL,Poland,2016,,4790,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,PL,Poland,2017,,5050,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,PL,Poland,2018,,5410,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,PL,Poland,2019,,5950,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,PL,Poland,2020,,6510,,b,break in time series,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,PL,Poland,2021,,7530,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,PL,Poland,2022,,8240,,b,break in time series,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,PL,Poland,2023,,9480,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,PL,Poland,2024,,11310,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,PT,Portugal,2015,,1650,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,PT,Portugal,2016,,1700,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,PT,Portugal,2017,,1760,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_NAC_HAB,"Current prices, units of national currency per capita",P31_S13,Individual consumption expenditure of general government,PT,Portugal,2018,,1850,,,,,
